"","anon_id","Submission ID","Submission Date","Date","Appropriate Orientation by your Preceptor:","Responsibilities clearly defined by your Preceptor:","Adequate Supervision on Ambulance:","Preceptors responsiveness to clinical questionsby student:","The hot wash afforded me the opportunity to discuss the patient encounter:","Incorporated as member of crew:","Educational objectives accomplished:","Overall educational experience:"
"822",727,"5556370143329834404",2023-03-26 05:50:14,2023-03-26,5,5,5,5,5,5,5,5
"823",726,"5556370143329834404",2023-03-26 05:50:14,2023-03-26,5,5,5,5,5,5,5,5
"824",174,"5555929330711816419",2023-03-25 17:35:33,2023-03-25,5,5,5,5,5,5,5,5
"825",275,"5555807513924758385",2023-03-25 14:12:31,2023-03-25,5,4,5,5,5,4,3,4
"826",458,"5555570878516682142",2023-03-25 07:38:07,2023-03-25,4,5,5,5,5,5,5,5
"827",193,"5555563541279337674",2023-03-25 07:25:54,2023-03-24,5,5,5,5,5,5,5,5
"828",686,"5555553372327022497",2023-03-25 07:08:57,2023-03-25,4,5,5,5,5,3,3,4
"829",685,"5555553372327022497",2023-03-25 07:08:57,2023-03-25,4,5,5,5,5,3,3,4
"830",434,"5555537405029574166",2023-03-25 06:42:20,2023-03-25,5,5,5,5,5,5,5,5
"831",392,"5555531652484830475",2023-03-25 06:32:46,2023-03-25,5,5,5,5,5,5,5,5
"832",68,"5555508843449376713",2023-03-25 05:54:44,2023-03-25,5,5,5,5,5,5,5,5
"833",550,"5555489953402146745",2023-03-25 05:23:16,2023-03-25,5,5,5,5,5,5,5,5
"834",551,"5555489953402146745",2023-03-25 05:23:16,2023-03-25,5,5,5,5,5,5,5,5
"835",196,"5550741619313570511",2023-03-19 17:29:21,2023-03-19,5,5,5,5,NA,5,5,5
"836",244,"5549513339328184620",2023-03-18 07:22:13,2023-03-18,5,5,5,5,5,5,5,5
"837",392,"5549448437327522759",2023-03-18 05:34:03,2023-03-18,5,5,5,5,5,5,5,5
"838",133,"5546500411285909965",2023-03-14 19:40:41,2023-03-14,5,5,5,5,5,5,5,5
"839",683,"5543431832791819333",2023-03-11 06:26:23,2023-03-11,5,5,5,5,5,5,5,5
"840",137,"5542628420683714535",2023-03-10 08:07:22,2023-03-10,5,5,5,5,5,5,5,5
"841",137,"5538668654324987427",2023-03-05 18:07:45,2023-03-05,5,5,5,5,5,5,5,5
"842",149,"5538276979024969734",2023-03-05 07:14:57,2023-03-05,5,5,5,5,5,5,5,5
"843",574,"5537438508023698695",2023-03-04 07:57:30,2023-03-04,5,5,5,5,5,5,5,5
"844",548,"5534117298183732907",2023-02-28 11:42:09,2023-02-21,4,5,5,5,5,5,4,5
"845",26,"5533191765516275967",2023-02-27 09:59:36,2023-02-24,4,5,5,5,NA,5,5,5
"846",550,"5532750786247180679",2023-02-26 21:44:38,2023-02-26,4,5,5,5,3,4,4,5
"847",551,"5532750786247180679",2023-02-26 21:44:38,2023-02-26,4,5,5,5,3,4,4,5
"848",616,"5532716646818489709",2023-02-26 20:47:44,2023-02-26,5,5,5,5,5,5,5,5
"849",617,"5532716646818489709",2023-02-26 20:47:44,2023-02-26,5,5,5,5,5,5,5,5
"850",68,"5532697404614581514",2023-02-26 20:15:40,2023-02-26,4,4,5,5,4,4,5,5
"851",727,"5532691700124373887",2023-02-26 20:06:10,2023-02-26,5,4,5,5,5,5,5,5
"852",726,"5532691700124373887",2023-02-26 20:06:10,2023-02-26,5,4,5,5,5,5,5,5
"853",307,"5532621407117576232",2023-02-26 18:09:00,2023-02-23,5,5,5,5,5,5,5,5
"854",196,"5532613002328114126",2023-02-26 17:55:00,2023-02-26,4,4,5,5,NA,4,4,4
"855",71,"5532332942831114933",2023-02-26 10:08:14,2023-02-25,5,4,5,5,3,2,3,2
"856",231,"5531934462328453596",2023-02-25 23:04:06,2023-02-24,5,5,5,5,5,5,5,5
"857",692,"5531787070329853745",2023-02-25 18:58:27,2023-02-25,5,5,5,5,5,5,5,5
"858",302,"5531781874115011896",2023-02-25 18:49:47,2023-02-25,5,5,5,5,5,5,5,5
"859",643,"5531334964026093191",2023-02-25 06:24:56,2023-02-25,5,5,5,5,5,5,5,5
"860",571,"5531329017513026974",2023-02-25 06:15:01,2023-02-24,4,4,5,4,5,4,NA,NA
"861",448,"5530256396746953252",2023-02-24 00:27:19,2023-02-24,5,5,5,5,5,5,5,5
"862",644,"5530234223915871963",2023-02-23 23:50:22,2023-02-23,5,5,5,5,5,5,5,5
"863",231,"5530230184683862231",2023-02-23 23:43:38,2023-02-23,5,5,5,5,5,5,5,5
"864",521,"5530064750247802521",2023-02-23 19:07:55,2023-02-23,5,5,5,5,5,5,5,5
"865",196,"5530033442755384021",2023-02-23 18:15:44,2023-02-22,5,5,5,5,NA,5,5,5
"866",244,"5530020164128512777",2023-02-23 17:53:37,2023-02-23,5,5,5,5,5,5,5,5
"867",448,"5528747633718109461",2023-02-22 06:32:55,2023-02-22,5,5,5,5,NA,5,5,5
"868",307,"5527697057113858050",2023-02-21 01:21:45,2023-02-21,5,5,NA,NA,NA,NA,NA,NA
"869",231,"5527522171208847421",2023-02-20 20:30:17,2023-02-20,5,5,5,5,5,5,5,5
"870",644,"5526588298022533182",2023-02-19 18:33:50,2023-02-19,5,5,5,5,NA,5,5,5
"871",649,"5525308773372312826",2023-02-18 07:01:17,2023-02-18,5,5,5,5,5,5,5,5
"872",149,"5520558179138123952",2023-02-12 19:03:37,2023-02-12,5,5,5,5,5,5,5,5
"873",167,"5519278639393509157",2023-02-11 07:31:03,2023-02-10,5,5,5,5,5,5,5,5
"874",525,"5514972087819824548",2023-02-06 07:53:28,2023-02-06,5,5,5,5,5,5,5,5
"875",178,"5513289056187792151",2023-02-04 09:08:25,2023-02-03,5,5,5,5,5,5,5,5
"876",475,"5512849304108976113",2023-02-03 20:55:30,2023-02-03,5,5,5,5,5,5,5,5
"877",476,"5512849304108976113",2023-02-03 20:55:30,2023-02-03,5,5,5,5,5,5,5,5
"878",306,"5512828863012750692",2023-02-03 20:21:27,2023-02-03,5,5,5,5,5,5,5,5
"879",374,"5512828147416480954",2023-02-03 20:20:14,2023-02-03,5,5,5,5,5,5,5,5
"880",36,"5512824336688073332",2023-02-03 20:13:53,2023-02-03,5,5,5,5,5,5,5,5
"881",603,"5512820404422666523",2023-02-03 20:07:21,2023-02-03,5,5,5,5,5,5,5,5
"882",449,"5512815377122397514",2023-02-03 19:58:57,2023-02-03,5,5,5,5,5,5,5,5
"883",376,"5512765625859277879",2023-02-03 18:36:02,2023-02-03,5,5,5,5,5,5,5,5
"884",592,"5512764572314672720",2023-02-03 18:34:17,2023-02-03,5,5,5,5,5,5,5,5
"885",442,"5512754802518863464",2023-02-03 18:18:02,2023-02-03,5,5,5,5,5,5,5,5
"886",139,"5512739753121977855",2023-02-03 17:52:55,2023-02-03,5,5,5,5,5,5,5,5
"887",587,"5512692631124789072",2023-02-03 16:34:24,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"888",30,"5511977118683202448",2023-02-02 20:41:51,2023-02-02,5,5,5,NA,5,5,5,5
"889",525,"5508929121011496703",2023-01-30 08:01:52,2023-01-27,5,5,5,5,5,5,5,5
"890",30,"5508493135024679250",2023-01-29 19:55:13,2023-01-29,5,5,5,5,5,5,5,5
"891",178,"5507534536185586895",2023-01-28 17:17:33,2023-01-27,5,5,5,5,5,5,5,5
"892",442,"5506785221329225622",2023-01-27 20:28:43,2023-01-27,5,5,5,5,5,5,5,5
"893",592,"5506758916617044836",2023-01-27 19:44:51,2023-01-27,5,5,5,5,5,5,5,5
"894",376,"5506718333599299541",2023-01-27 18:37:13,2023-01-27,5,5,5,5,5,5,5,5
"895",131,"5506717514619435295",2023-01-27 18:35:51,2023-01-27,5,5,5,5,5,5,5,5
"896",449,"5506715010518840014",2023-01-27 18:31:41,2023-01-27,5,5,5,5,5,5,5,5
"897",161,"5506714316646350019",2023-01-27 18:30:31,2023-01-27,3,2,3,3,1,1,1,1
"898",374,"5506709844673862112",2023-01-27 18:23:04,2023-01-27,5,5,5,5,5,5,5,5
"899",159,"5506699371754516424",2023-01-27 18:05:37,2023-01-27,5,5,5,5,5,5,5,5
"900",158,"5506699371754516424",2023-01-27 18:05:37,2023-01-27,5,5,5,5,5,5,5,5
"901",157,"5506699371754516424",2023-01-27 18:05:37,2023-01-27,5,5,5,5,5,5,5,5
"902",544,"5506698934189483445",2023-01-27 18:04:53,2023-01-27,5,5,5,5,5,5,5,5
"903",543,"5506698934189483445",2023-01-27 18:04:53,2023-01-27,5,5,5,5,5,5,5,5
"904",135,"5506697385793878534",2023-01-27 18:02:18,2023-01-27,5,5,5,5,5,5,5,5
"905",592,"5504589340024831917",2023-01-25 07:28:54,2023-01-20,5,5,5,5,5,5,5,5
"906",488,"5503324371848440065",2023-01-23 20:20:37,2023-01-21,5,5,5,5,5,5,5,5
"907",592,"5502853667418509389",2023-01-23 07:16:06,2023-01-20,5,5,5,5,5,5,5,5
"908",541,"5501316683264764507",2023-01-21 12:34:28,2023-01-20,5,5,5,5,5,5,5,5
"909",475,"5500737392016638705",2023-01-20 20:28:59,2023-01-20,5,5,5,5,5,5,5,5
"910",476,"5500737392016638705",2023-01-20 20:28:59,2023-01-20,5,5,5,5,5,5,5,5
"911",209,"5500735552121056620",2023-01-20 20:25:55,2023-01-20,5,5,5,5,5,5,5,5
"912",442,"5500732538918349750",2023-01-20 20:20:54,2023-01-20,5,5,5,5,5,4,5,5
"913",603,"5500727793421355137",2023-01-20 20:12:59,2023-01-20,5,5,5,5,5,5,5,5
"914",457,"5500713315381207931",2023-01-20 19:48:51,2023-01-20,5,5,5,5,5,5,5,5
"915",544,"5500703821617508805",2023-01-20 19:33:02,2023-01-20,5,5,5,5,5,5,5,5
"916",543,"5500703821617508805",2023-01-20 19:33:02,2023-01-20,5,5,5,5,5,5,5,5
"917",757,"5500697567128190791",2023-01-20 19:22:36,2023-01-20,5,5,5,5,5,5,5,5
"918",306,"5500686883911347219",2023-01-20 19:04:48,2023-01-20,5,5,5,5,5,5,5,5
"919",376,"5500675652286753001",2023-01-20 18:46:05,2023-01-20,5,5,5,5,5,5,5,5
"920",242,"5500673838452582263",2023-01-20 18:43:03,2023-01-20,5,5,5,5,4,4,4,4
"921",374,"5500662774614208648",2023-01-20 18:24:37,2023-01-20,5,5,5,5,5,5,5,5
"922",36,"5500647271524379746",2023-01-20 17:58:48,2023-01-20,5,5,5,5,5,5,5,5
"923",178,"5500601229716581034",2023-01-20 16:42:02,2023-01-20,5,5,5,5,5,5,5,5
"924",450,"5475618482127820030",2022-12-22 18:44:08,2022-12-22,5,5,5,5,5,5,5,5
"925",450,"5475261792719265423",2022-12-22 08:49:39,2022-12-20,3,3,5,5,5,5,3,3
"926",461,"5471330061414125379",2022-12-17 19:36:46,2022-12-17,5,5,5,5,5,5,5,5
"927",459,"5471330061414125379",2022-12-17 19:36:46,2022-12-17,5,5,5,5,5,5,5,5
"928",460,"5471330061414125379",2022-12-17 19:36:46,2022-12-17,5,5,5,5,5,5,5,5
"929",734,"5459191040376306635",2022-12-03 18:25:04,2022-12-03,5,5,5,5,5,5,5,5
"930",734,"5441068909894379368",2022-11-12 19:01:31,2022-11-12,5,5,5,5,5,5,5,5
"931",31,"5434851636401297113",2022-11-05 14:19:23,2022-11-05,5,5,5,5,5,5,5,5
"932",488,"5434568012513698305",2022-11-05 06:26:41,2022-11-05,5,5,5,5,5,5,5,5
"933",687,"5391566722257785633",2022-09-16 11:57:53,2022-09-16,5,5,5,5,5,5,5,5
"934",757,"5391072332982457428",2022-09-15 22:13:53,2022-08-14,NA,NA,NA,NA,NA,NA,NA,NA
"935",586,"5390911593763895415",2022-09-15 17:45:59,2022-09-11,4,4,5,5,3,5,4,4
"936",757,"5389208836765889098",2022-09-13 18:28:03,2022-08-13,5,5,5,5,5,5,5,5
"937",383,"5388912497218969617",2022-09-13 10:14:09,2022-09-06,4,4,5,5,5,4,5,4
"938",676,"5388757330897799517",2022-09-13 05:55:33,2022-09-13,5,5,5,5,5,5,5,5
"939",304,"5388300398015164303",2022-09-12 17:13:59,2022-09-12,5,5,5,5,5,5,5,5
"940",40,"5388093398761798613",2022-09-12 11:28:59,2022-08-20,5,5,5,5,5,5,5,5
"941",390,"5388088273765997701",2022-09-12 11:20:27,2022-09-09,5,5,5,5,5,5,5,5
"942",757,"5388084695765293091",2022-09-12 11:14:29,2022-09-02,NA,NA,NA,NA,NA,NA,NA,NA
"943",700,"5387771289445896086",2022-09-12 02:32:08,2022-09-12,5,5,5,5,5,5,5,5
"944",738,"5387443693306700412",2022-09-11 17:26:10,2022-09-11,NA,NA,NA,NA,NA,NA,NA,NA
"945",620,"5386933138714451704",2022-09-11 03:15:14,2022-09-10,3,4,4,4,4,4,4,4
"946",221,"5386582654529323579",2022-09-10 17:31:06,2022-09-10,5,5,5,5,5,5,5,5
"947",637,"5386330883671857715",2022-09-10 10:31:28,2022-09-10,5,5,5,5,3,4,5,5
"948",342,"5386048105971888809",2022-09-10 02:40:10,2022-09-10,5,5,5,5,5,5,5,5
"949",43,"5385966907622463912",2022-09-10 00:24:50,2022-09-10,5,5,5,5,5,5,5,5
"950",596,"5385163916818094299",2022-09-09 02:06:31,2022-09-08,5,5,5,5,5,5,5,5
"951",676,"5384760292272947843",2022-09-08 14:53:49,2022-09-08,5,5,5,5,5,5,5,5
"952",144,"5383947109763413541",2022-09-07 16:18:30,2022-08-26,5,3,5,5,3,3,4,4
"953",722,"5383670018763244283",2022-09-07 08:36:42,2022-09-03,5,5,5,5,5,5,5,5
"954",479,"5383668389769301546",2022-09-07 08:33:58,2022-09-04,5,5,5,5,5,5,5,5
"955",454,"5383548065529699640",2022-09-07 05:13:26,2022-09-06,5,5,5,5,5,5,5,5
"956",426,"5383312142994167492",2022-09-06 22:40:14,2022-09-04,5,5,5,5,5,5,5,5
"957",276,"5383239223694636359",2022-09-06 20:39:05,2022-09-05,5,5,5,5,5,5,5,5
"958",15,"5382397620642181461",2022-09-05 21:16:02,2022-09-05,5,5,5,5,5,5,5,5
"959",16,"5382397620642181461",2022-09-05 21:16:02,2022-09-05,5,5,5,5,5,5,5,5
"960",741,"5382240140311947092",2022-09-05 16:53:34,2022-09-05,5,5,5,5,5,5,5,5
"961",329,"5382232732012325287",2022-09-05 16:41:13,2022-09-05,5,5,5,5,NA,5,5,5
"962",375,"5381996808328741950",2022-09-05 10:08:00,2022-09-05,5,5,5,5,5,5,5,5
"963",375,"5381873538329231066",2022-09-05 06:42:33,2022-09-05,5,5,5,5,5,5,5,5
"964",757,"5381671807319043246",2022-09-05 01:06:20,2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA
"965",523,"5381508090655794691",2022-09-04 20:33:29,2022-09-04,5,5,5,5,5,5,5,5
"966",232,"5381477867526773087",2022-09-04 19:43:06,2022-09-04,5,5,5,5,5,5,5,5
"967",341,"5381435759259573035",2022-09-04 18:32:55,2022-09-04,3,3,4,4,3,3,2,3
"968",401,"5380630484459874835",2022-09-03 20:10:49,2022-09-03,5,5,5,5,5,5,5,5
"969",341,"5380608087911840535",2022-09-03 19:33:28,2022-09-03,3,3,5,4,3,4,4,4
"970",738,"5380592664917466342",2022-09-03 19:07:46,2022-09-03,5,5,5,5,5,5,5,5
"971",637,"5380554932212791159",2022-09-03 18:04:53,2022-09-03,5,5,5,5,5,4,4,5
"972",531,"5380544952624070013",2022-09-03 17:48:15,2022-09-03,5,5,5,5,5,5,5,5
"973",432,"5380542808125071060",2022-09-03 17:44:40,2022-09-03,5,5,5,5,5,5,5,5
"974",614,"5380542058615337972",2022-09-03 17:43:25,2022-08-12,2,5,2,2,2,1,1,1
"975",81,"5380531087612058896",2022-09-03 17:25:08,2022-09-03,5,5,5,5,5,5,5,5
"976",724,"5380530739122041355",2022-09-03 17:24:33,2022-09-03,5,5,5,5,5,5,5,5
"977",699,"5380529097648357631",2022-09-03 17:21:50,2022-09-03,5,5,5,5,5,5,5,5
"978",698,"5380529097648357631",2022-09-03 17:21:50,2022-09-03,5,5,5,5,5,5,5,5
"979",722,"5380227763712081858",2022-09-03 08:59:36,2022-09-03,5,5,5,5,5,5,5,5
"980",489,"5380209010274888395",2022-09-03 08:28:21,2022-09-03,5,5,5,5,5,5,5,5
"981",609,"5380073350814786088",2022-09-03 04:42:15,2022-09-03,5,5,5,5,5,5,5,5
"982",454,"5378360334661507002",2022-09-01 05:07:13,2022-08-31,5,5,5,5,5,5,5,5
"983",315,"5376628909128763148",2022-08-30 05:01:30,2022-08-30,5,5,5,5,5,5,5,5
"984",316,"5376628909128763148",2022-08-30 05:01:30,2022-08-30,5,5,5,5,5,5,5,5
"985",317,"5376628909128763148",2022-08-30 05:01:30,2022-08-30,5,5,5,5,5,5,5,5
"986",678,"5376625815315060016",2022-08-30 04:56:21,2022-08-29,5,5,5,5,5,5,5,5
"987",479,"5375543983433681794",2022-08-28 22:53:18,2022-08-27,5,5,5,5,5,5,5,5
"988",586,"5375498884766571476",2022-08-28 21:38:08,2022-08-27,5,5,5,5,4,5,4,4
"989",492,"5375497310329616447",2022-08-28 21:35:31,2022-08-28,4,4,5,5,5,5,5,5
"990",65,"5375476437815178882",2022-08-28 21:00:43,2022-08-28,5,5,5,5,5,5,5,5
"991",614,"5375413614691809365",2022-08-28 19:16:01,2022-08-28,5,5,5,5,5,5,5,5
"992",342,"5375369567176848727",2022-08-28 18:02:36,2022-08-28,5,5,5,5,5,5,5,3
"993",492,"5375362500321587538",2022-08-28 17:50:50,2022-08-28,4,4,5,5,4,5,5,5
"994",510,"5375349985656158410",2022-08-28 17:29:58,2022-08-28,4,4,5,5,NA,4,4,4
"995",441,"5375339135585203846",2022-08-28 17:11:53,2022-08-28,4,5,5,5,4,5,5,5
"996",463,"5375337499526268662",2022-08-28 17:09:09,2022-08-28,5,5,5,5,5,5,5,5
"997",623,"5374871769818418947",2022-08-28 04:12:56,2022-08-28,5,5,5,5,5,5,5,5
"998",523,"5374537751521656297",2022-08-27 18:56:15,2022-08-27,5,5,5,5,5,5,5,5
"999",540,"5374502077612903483",2022-08-27 17:56:47,2022-08-27,5,5,5,5,5,5,5,5
"1000",539,"5374502077612903483",2022-08-27 17:56:47,2022-08-27,5,5,5,5,5,5,5,5
"1001",538,"5374502077612903483",2022-08-27 17:56:47,2022-08-27,5,5,5,5,5,5,5,5
"1002",408,"5374493802328957568",2022-08-27 17:43:00,2022-08-27,5,5,5,5,5,5,5,5
"1003",406,"5374493802328957568",2022-08-27 17:43:00,2022-08-27,5,5,5,5,5,5,5,5
"1004",407,"5374493802328957568",2022-08-27 17:43:00,2022-08-27,5,5,5,5,5,5,5,5
"1005",637,"5374488146521887506",2022-08-27 17:33:34,2022-08-27,5,5,5,5,4,5,5,5
"1006",568,"5374474063022850045",2022-08-27 17:10:06,2022-08-27,5,5,5,5,5,5,5,5
"1007",668,"5374387140869474286",2022-08-27 14:45:14,2022-08-27,5,4,4,4,4,4,4,4
"1008",372,"5374363537221142700",2022-08-27 14:05:53,2022-08-27,5,5,5,5,5,5,5,5
"1009",633,"5374106277814566641",2022-08-27 06:57:07,2022-08-26,4,4,5,5,4,4,4,4
"1010",631,"5374106277814566641",2022-08-27 06:57:07,2022-08-26,4,4,5,5,4,4,4,4
"1011",632,"5374106277814566641",2022-08-27 06:57:07,2022-08-26,4,4,5,5,4,4,4,4
"1012",353,"5373235978763049573",2022-08-26 06:46:37,2022-08-25,5,5,5,5,5,5,5,5
"1013",353,"5370923508761325197",2022-08-23 14:32:30,2022-08-15,5,5,5,5,5,5,5,5
"1014",757,"5370667194713334054",2022-08-23 07:25:19,2022-08-23,3,3,5,4,2,3,3,3
"1015",608,"5370566179828654054",2022-08-23 04:36:57,2022-08-22,5,5,5,5,5,5,5,5
"1016",621,"5370306140981461403",2022-08-22 21:23:34,2022-08-20,5,5,5,5,5,5,5,5
"1017",622,"5370306140981461403",2022-08-22 21:23:34,2022-08-20,5,5,5,5,5,5,5,5
"1018",757,"5370033069761528866",2022-08-22 13:48:26,2022-08-22,NA,NA,NA,NA,NA,NA,NA,NA
"1019",602,"5369995276768285952",2022-08-22 12:45:27,2022-08-22,5,5,5,5,5,5,5,5
"1020",270,"5369428110636866739",2022-08-21 21:00:11,2022-08-21,3,3,5,5,5,4,3,3
"1021",268,"5369428110636866739",2022-08-21 21:00:11,2022-08-21,3,3,5,5,5,4,3,3
"1022",269,"5369428110636866739",2022-08-21 21:00:11,2022-08-21,3,3,5,5,5,4,3,3
"1023",47,"5369413370819427934",2022-08-21 20:35:37,2022-08-21,5,5,5,5,5,5,5,5
"1024",185,"5369402310828753642",2022-08-21 20:17:11,2022-08-21,5,5,5,5,5,5,5,5
"1025",531,"5369378636377058020",2022-08-21 19:37:43,2022-08-21,5,5,5,5,5,5,5,5
"1026",461,"5369324270411362147",2022-08-21 18:07:07,2022-08-20,5,5,5,5,NA,5,5,5
"1027",459,"5369324270411362147",2022-08-21 18:07:07,2022-08-20,5,5,5,5,NA,5,5,5
"1028",460,"5369324270411362147",2022-08-21 18:07:07,2022-08-20,5,5,5,5,NA,5,5,5
"1029",47,"5369313594157328852",2022-08-21 17:49:19,2022-08-21,5,5,5,5,5,4,4,5
"1030",690,"5369292159578288157",2022-08-21 17:13:35,2022-08-21,5,5,5,5,NA,5,1,4
"1031",254,"5369283248347118590",2022-08-21 16:58:45,2022-08-21,5,5,5,5,5,5,5,5
"1032",388,"5369268065916980709",2022-08-21 16:33:26,2022-08-21,5,5,5,5,5,4,5,5
"1033",358,"5369207477519586851",2022-08-21 14:52:27,2022-08-20,5,5,5,5,5,5,5,5
"1034",609,"5369113831715345622",2022-08-21 12:16:23,2022-08-21,5,4,5,5,5,5,5,5
"1035",464,"5368988969611195090",2022-08-21 08:48:16,2022-08-21,5,5,5,5,5,5,5,5
"1036",148,"5368974794521630336",2022-08-21 08:24:39,2022-08-20,5,5,5,5,5,5,5,5
"1037",464,"5368894092474391868",2022-08-21 06:10:09,2022-08-20,5,5,5,5,5,5,5,5
"1038",62,"5368858938668009738",2022-08-21 05:11:33,2022-08-21,5,5,5,5,5,5,5,5
"1039",752,"5368753794425543211",2022-08-21 02:16:19,2022-08-21,5,5,5,5,5,5,5,5
"1040",665,"5368672217916701676",2022-08-21 00:00:21,2022-08-20,4,5,5,5,4,4,5,4
"1041",675,"5368576125022700599",2022-08-20 21:20:12,2022-08-20,5,4,5,5,3,4,4,4
"1042",243,"5368564995319697565",2022-08-20 21:01:40,2022-08-20,5,5,5,5,5,5,5,5
"1043",633,"5368529881123283122",2022-08-20 20:03:08,2022-08-20,5,4,5,5,5,5,5,5
"1044",631,"5368529881123283122",2022-08-20 20:03:08,2022-08-20,5,4,5,5,5,5,5,5
"1045",632,"5368529881123283122",2022-08-20 20:03:08,2022-08-20,5,4,5,5,5,5,5,5
"1046",286,"5368509824667743707",2022-08-20 19:29:42,2022-08-20,5,5,5,5,5,4,5,5
"1047",287,"5368509824667743707",2022-08-20 19:29:42,2022-08-20,5,5,5,5,5,4,5,5
"1048",540,"5368481567469954562",2022-08-20 18:42:36,2022-08-20,5,5,5,5,NA,5,5,5
"1049",539,"5368481567469954562",2022-08-20 18:42:36,2022-08-20,5,5,5,5,NA,5,5,5
"1050",538,"5368481567469954562",2022-08-20 18:42:36,2022-08-20,5,5,5,5,NA,5,5,5
"1051",757,"5368450625395016745",2022-08-20 17:51:02,2022-08-20,4,5,5,5,3,5,5,4
"1052",432,"5368430340311155916",2022-08-20 17:17:14,2022-08-20,5,5,5,5,5,5,5,5
"1053",112,"5368418552305107388",2022-08-20 16:57:35,2022-08-20,5,5,5,5,5,5,5,5
"1054",113,"5368418552305107388",2022-08-20 16:57:35,2022-08-20,5,5,5,5,5,5,5,5
"1055",111,"5368418552305107388",2022-08-20 16:57:35,2022-08-20,5,5,5,5,5,5,5,5
"1056",114,"5368418552305107388",2022-08-20 16:57:35,2022-08-20,5,5,5,5,5,5,5,5
"1057",115,"5368418552305107388",2022-08-20 16:57:35,2022-08-20,5,5,5,5,5,5,5,5
"1058",596,"5368126194638667719",2022-08-20 08:50:19,2022-08-19,4,5,5,5,5,5,5,5
"1059",62,"5368099744483808096",2022-08-20 08:06:14,2022-08-19,4,5,5,5,1,5,5,5
"1060",46,"5368076886793300641",2022-08-20 07:28:08,2022-08-20,5,5,5,5,5,5,5,5
"1061",43,"5368058646586675619",2022-08-20 06:57:44,2022-08-19,5,5,5,5,5,5,5,5
"1062",408,"5368001443519153866",2022-08-20 05:22:24,2022-08-19,5,5,5,5,5,5,5,5
"1063",406,"5368001443519153866",2022-08-20 05:22:24,2022-08-19,5,5,5,5,5,5,5,5
"1064",407,"5368001443519153866",2022-08-20 05:22:24,2022-08-19,5,5,5,5,5,5,5,5
"1065",719,"5367987837852152331",2022-08-20 04:59:43,2022-08-19,5,5,5,5,5,5,5,5
"1066",518,"5367975231533187367",2022-08-20 04:38:43,2022-08-20,5,5,5,5,4,5,5,5
"1067",300,"5367921488617636401",2022-08-20 03:09:08,2022-08-19,4,4,4,5,5,3,4,4
"1068",299,"5367921488617636401",2022-08-20 03:09:08,2022-08-19,4,4,4,5,5,3,4,4
"1069",315,"5365431394404599217",2022-08-17 05:58:59,2022-08-17,5,5,5,5,5,5,5,5
"1070",316,"5365431394404599217",2022-08-17 05:58:59,2022-08-17,5,5,5,5,5,5,5,5
"1071",317,"5365431394404599217",2022-08-17 05:58:59,2022-08-17,5,5,5,5,5,5,5,5
"1072",300,"5364255280983597769",2022-08-15 21:18:48,2022-08-14,5,5,5,5,5,5,5,5
"1073",299,"5364255280983597769",2022-08-15 21:18:48,2022-08-14,5,5,5,5,5,5,5,5
"1074",112,"5364205413195859609",2022-08-15 19:55:41,2022-08-14,2,2,2,4,3,2,2,2
"1075",113,"5364205413195859609",2022-08-15 19:55:41,2022-08-14,2,2,2,4,3,2,2,2
"1076",111,"5364205413195859609",2022-08-15 19:55:41,2022-08-14,2,2,2,4,3,2,2,2
"1077",114,"5364205413195859609",2022-08-15 19:55:41,2022-08-14,2,2,2,4,3,2,2,2
"1078",115,"5364205413195859609",2022-08-15 19:55:41,2022-08-14,2,2,2,4,3,2,2,2
"1079",321,"5364080040981819333",2022-08-15 16:26:44,2022-08-14,5,5,5,5,5,5,5,5
"1080",322,"5364080040981819333",2022-08-15 16:26:44,2022-08-14,5,5,5,5,5,5,5,5
"1081",323,"5364080040981819333",2022-08-15 16:26:44,2022-08-14,5,5,5,5,5,5,5,5
"1082",735,"5363997142994206419",2022-08-15 14:08:34,2022-08-14,5,5,5,5,5,5,5,5
"1083",11,"5363412829919180438",2022-08-14 21:54:42,2022-08-13,5,5,5,5,5,5,5,5
"1084",65,"5363402622657920642",2022-08-14 21:37:42,2022-08-14,5,5,5,5,5,5,5,5
"1085",390,"5363370464713177665",2022-08-14 20:44:07,2022-08-14,5,5,5,5,5,5,5,5
"1086",361,"5363369092524207976",2022-08-14 20:41:49,2022-08-14,5,5,5,5,5,5,5,5
"1087",362,"5363369092524207976",2022-08-14 20:41:49,2022-08-14,5,5,5,5,5,5,5,5
"1088",121,"5363342297489052529",2022-08-14 19:57:09,2022-08-14,5,5,5,5,5,5,5,5
"1089",148,"5363314829133695158",2022-08-14 19:11:22,2022-08-14,5,5,5,5,5,5,5,5
"1090",276,"5363306351813794044",2022-08-14 18:57:15,2022-08-13,5,5,5,5,5,5,5,5
"1091",395,"5363266144386053817",2022-08-14 17:50:14,2022-08-14,5,5,5,5,5,5,5,5
"1092",397,"5363266144386053817",2022-08-14 17:50:14,2022-08-14,5,5,5,5,5,5,5,5
"1093",398,"5363266144386053817",2022-08-14 17:50:14,2022-08-14,5,5,5,5,5,5,5,5
"1094",399,"5363266144386053817",2022-08-14 17:50:14,2022-08-14,5,5,5,5,5,5,5,5
